gene	s1816	s1616	s1063	s1936
HV40A3	0.618129432	1.119052649	0.849508405	0.849268556
HV40A7	-1.057030916	-0.473069578	-0.640457511	-0.362570047
HV40A9	1.112894058	1.168200254	0.305502564	1.294183016
HV40A12	-0.165737197	0.060754064	0.32736212	0.110182941
HV40B1	1.306185484	0.119052649	0.370111704	0.659344733
HV40B2	0.632628977	-0.07972721	-0.619395912	-0.023083597
HV40B3	1.107713938	-0.129767835	0.079434559	0.362570107
HV40B6	1.260235786	0.65066576	1.243623257	1.13124454
HV40B8	2.089435101	1.25525701	1.937415361	2.019899368
HV40B12	0.319689691	0.060754064	0.154722616	0.088809311
HV40C1	0.646984279	0.548304021	-0.158064783	0.695145369
HV40C3	-0.243042842	-0.43063435	-0.895030379	-0.392317444
HV40C10	-0.045442939	-0.063425414	-0.268488765	0.251538754
HV40C12	-2.011227131	-1.40987587	-1.301655531	-0.954912186
HV40D1	0.264897168	0.161280841	-0.22012569	0.045087844
HV40D2	-0.551795602	2.934546947	-0.869939446	-0.584962547
HV40D5	-1.338801861	-0.731803894	-1.173331499	-0.748461246
HV40D9	-0.01122725	0.379704475	-0.268488765	0.067114264
HV40F2	3.261402607	2.824975967	1.0599823	2.652076721
HV40F6	0.977457464	0.202308238	-0.538095772	0.506535828
HV40F7	0.188445151	-0.181606829	-0.22012569	-0.023083597
HV40G1	0.076235652	-0.494764656	-1.055495024	0.088809311
HV40G2	1.488618612	0.670294523	1	0.607682526
HV40G7	-0.396517336	-0.757799089	-1.301655531	0.251538754
HV40H5	-0.966833055	-1.047305822	-1.442518234	-0.889817059
HV40H6	-1.966833115	-1.83871913	-2.268488884	-1.655351758
HV40H7	-2.689299107	-2.731803894	-2.204358339	-2.655351639
HV40H9	1.398163795	0.090197816	0.481532991	1.110182881
HV40H11	0.821662724	0.516123652	-0.142957911	0.530514777
HV41A3	-0.411314338	-0.272372305	-0.895030379	-0.347923279
HV41A4	1.381090164	1.300044894	1.681470633	1.573466897
HV41A11	-0.707446456	-0.681177914	-0.22012569	-0.637429953
HV41B7	0.178597391	0.895469427	-0.335602999	-0.27684027
HV41C8	-1.229867458	-2.451695919	-2.204358339	-1.584962487
HV41C10	1.128324032	-0.43063435	0.620807767	0.72315979
HV41C12	0.439983904	0.494264126	-0.188761562	0.141661137
HV41D2	-0.535493791	-0.984570026	-0.57817328	-0.584962547
HV41D3	2.215184927	1.235628247	1.702532291	1.588774085
HV41D12	-0.568283677	0.090197816	0.130060583	-0.249359548
HV41E1	-0.080489844	0.59012419	-0.538095772	-0.209095553
HV41E4	0.355094969	0.968635857	0.178970277	0.736965537
HV41E7	-0.045442939	0.494264126	-0.204358399	0.554101527
HV41F9	-0.367371023	-0.291231304	-0.40599227	-0.347923279
HV41G7	1.14864397	1.548303962	1.451988697	1.083416104
HV41G9	-0.653675199	0.075551048	-0.619395912	-0.209095553
HV41G10	0.66119808	-0.43063435	0.338168859	0.371448219
HV41H1	1.341919661	0.104697369	-0.683526218	0.192645133
HV41H2	-0.456638366	1.023083568	-0.479992867	0.538419962
HV41H8	-0.966833055	-1.112894058	-1.11321044	-0.78745532
HV42A2	-0.296981752	0.708768666	-0.113210499	0.546282053
HV42A10	0.207941294	0.630766213	0.681470573	0.457348347
HV42A12	0.044055283	0.449525863	-0.04141989	0.298844457
HV42B3	0.796127737	0.318822145	0.178970277	0.644771934
HV42B6	0.246160626	-0.494764656	-0.797182977	0.280107915
HV42B9	-0.128584221	1.287389636	-0.04141989	0.022720039
HV42C1	0.573735237	0.318822145	-0.335602999	-1.691877723
HV42C2	0.118055791	-0.235378027	-0.28497687	0.35363698
HV42C6	1.092060566	-0.164119422	0.079434559	0.688055992
HV42C7	0.398163736	-0.7842713	-0.113210499	0
HV42C8	1.29711175	-0.681177914	0.451988757	0.270647585
HV42C9	1.460448027	0.43812111	1.370111704	0.855610013
HV42D1	0.789672673	0.242200911	0.655783892	0.506535828
HV42D5	-0.636187792	-0.129767835	-1	-0.517848313
HV42D7	-0.861480117	-0.235378027	-0.920565426	-1.023083687
HV42D9	-1.338801861	-1.047305822	-1.301655531	-0.889817059
HV42E5	0.217591465	2.905856133	0.283306837	2.661156178
HV42F7	1.086804867	0.090197816	0.237863898	0.797507167
HV42F9	1.022195816	0.516123652	-0.055495061	0.554101527
HV42G2	0.054862022	-0.253756642	-0.40599227	-0.235812873
HV42G9	-0.283306837	-1.451696038	-1.301655531	-0.619727969
HV42G11	-0.178337216	-0.07972721	-0.640457511	-0.10691525
HV42G12	0.865289629	1.43812108	1.0599823	0.498453498
HV42H3	-0.19104825	-0.895302653	-0.705552638	-0.333423734
HV42H7	0.301655769	-0.164119422	-0.388070375	0.202629209
HV43A9	-0.381870568	-1.63226819	-1.557995319	-1.517848253
HV43A10	1.72009182	0.175086632	1.466836452	0.976916432
HV43B2	1.59239912	-0.608421445	0.401362628	1.35363698
HV43B3	0.776675403	-0.096215315	-0.28497687	0.743819237
HV43B5	0.14864409	-1.681177855	-0.28497687	-0.637429953
HV43C2	1.163698435	0.640750289	0.795641601	0.702200174
HV43C3	1.337501049	1.675160289	0.620807767	1.126007915
HV43C8	0.625397444	0.090197816	-0.013674922	0.045087844
HV43C9	0.472588539	-0.56187892	0.178970277	0.141661137
HV43D3	-0.584962428	-1.146841407	-0.442518204	-0.932885766
HV43D9	-0.324726731	-0.63226819	-0.845277369	-0.567888975
HV43D10	0.871415794	0.569365621	0.053439364	-0.263034463
HV43D12	0.763559878	1.181940317	0.811238468	0.440572619
HV43E1	-0.966833055	-1.539158821	-1.142957926	-0.807354867
HV43E4	2.494584322	2.800691366	1.972519159	1.836501241
HV43E5	-0.966833055	1.391578555	-0.28497687	0.830075026
HV43E6	0.118055791	0.268196106	-0.268488765	0.607682526
HV43E8	0.756957114	0.460841149	0.965566576	0.736965537
HV43F2	0.776675403	-0.217230707	0.142444298	0.538419962
HV43F3	-0.487665236	0.415037513	-0.442518204	-0.144389927
HV43F4	1.183529615	1.175086617	-0.04141989	0.709220529
HV43F8	1.818495512	0.391578555	1.461904287	1.603920579
HV43F12	0.696131885	0.161280841	-0.973032832	0.947532654
HV43G5	-0.165737197	-0.389411747	-0.335602999	-0.453717947
HV43G6	0.054862022	-0.7842713	-0.869939446	-0.209095553
HV43H4	-0.519374132	-0.112894036	-0.40599227	-0.304854602
HV43H7	-0.068712682	0.415037513	0.316473812	-0.377367049
HV43H9	0.925410807	0.202308238	-0.335602999	0.546282053
HV44B3	1.158697844	0.415037513	0.431950927	0.716207027
HV44B4	1.599797726	0.800691187	0.655783892	1.453172684
HV44B12	0.618129432	-0.954196334	-0.538095772	-0.691877723
HV44C4	-1.456638336	-1.895302653	-2.142957926	-1.453717947
HV44D1	-0.689299107	-0.096215315	-0.683526218	-0.673499107
HV44D9	0.346324801	-1.681177855	-0.973032832	-0.169924989
HV44H1	0.283393562	0.505235374	-0.28497687	0.546282053
HV44H5	0.66119808	-0.235378027	-0.301655591	0.308122218
HV44H8	0.16868192	-0.199308813	0.672959089	0.241888583
HV44H11	0.709871948	-0.199308813	-0.188761562	0.270647585
HV45A7	-0.153246254	0.104697369	-0.499101698	-0.144389927
HV45D5	0.128324091	-0.895302653	-0.388070375	0.056143016
HV45D6	-0.725825071	-1.954196334	-0.973032832	-0.911190689
HV45D8	-0.256339669	1.090197802	0.154722616	0.110182941
HV45D11	0.022195727	-0.031364135	-0.461133868	-0.195920184
HV45F3	0.14864409	-0.7842713	0.040263996	-0.290779442
HV45F7	1.183529615	0.610588253	0.731511235	0.880701065
HV45G8	-0.707446456	-0.539158881	-1.301655531	-0.534336448
HV45G11	0.703018248	-0.291231304	-0.084064186	-0.01149565
HV46A12	1.464506149	-1.291231394	0.359542489	1.83329165
HV46C8	0.877515972	-0.838719189	-0.301655591	0.21254468
HV46D7	-0.381870568	-0.811238468	-1.335602999	-0.86875546
HV46E7	0.138519883	0.984403133	0.647119045	1.514573097
HV46F1	-0.503432512	-0.838719189	-0.388070375	-0.235812873
HV46F7	1.044055223	0.318822145	0.566700399	0.577308953
HV46G1	-0.229867473	-0.63226819	-0.518466949	-0.082462102
HV46G8	1.102514982	-0.656515837	-0.518466949	0.709220529
HV46H1	-0.881944239	-0.757799089	-0.946560621	-0.304854602
HV47A4	-1.725825071	-2.954196215	-2.727920532	-2.070389271
HV47C12	0.14864409	-0.584962547	0.130060583	0.056143016
HV47D11	-0.216811329	0.161280841	-0.442518204	0.011404753
HV47G7	0.372477055	-0.539158881	-0.013674922	-0.058416635
HV47H5	-0.902702749	-0.329705417	-1.173331499	-0.501546502
HV47H7	0.464506209	-0.451695949	-0.173331529	0.033947289
HV48A3	1.319689751	0.736965537	0.647119045	0.764187098
HV48A9	0.770132482	0.65066576	0.638401806	0.880701065
HV48C2	0.977457464	0.202308238	0.380604088	0.644771934
HV48C3	-0.744440675	-0.451695949	-0.158064783	-0.517848313
HV48C5	1.431716204	0.188761562	0.779874325	0.905363083
HV48C7	1.88359046	1.104697347	1.411630869	1.790904403
HV48C8	-1.153246284	-1.83871913	-1.268488646	-1.144389868
HV48C9	0.346324801	0.809569299	-0.705552638	0.362570107
HV48C10	-0.396517336	-0.895302653	-0.23606731	-0.347923279
HV48D1	0.439983904	0.119052649	-0.02748071	0.099535704
HV48D10	0.431716263	0.403355718	0.013546683	0.241888583
HV48D12	-0.057030886	-0.164119422	-0.22012569	-0.209095553
HV48E1	-0.584962428	-0.811238468	-0.869939446	-0.534336448
HV48E2	0.044055283	0.415037513	-0.370368391	0.335603058
HV48E4	-0.022542536	0.689659834	0.079434559	0.637429953
HV48E5	-0.568283677	-1.181606889	-0.598637402	-0.333423734
HV48E6	-0.10433656	0.505235374	-0.499101698	0.011404753
HV48E9	0.363812208	0.936574578	0.202816993	0.406424344
HV48E10	1.264897108	1.175086617	0.958580077	1.736965537
HV48F2	-0.022542536	-1.253756642	-0.640457511	-0.195920184
HV48F7	1.269543409	0.835880578	0.771925449	0.600148857
HV48F11	0.158697844	-0.656515837	-0.518466949	-0.407424331
HV48G2	0.808951795	0.505235374	0.461904228	0.716207027
HV48G4	0.588685691	0.887105942	1.243623257	0.777607679
HV48G6	0.646984279	-0.310340136	-0.370368391	0.099535704
HV48G7	1.107713938	-0.096215315	0.348895252	0.716207027
HV48G10	0	-0.838719189	-0.773724079	-0.304854602
HV48H3	0.654108703	-0.063425414	0.32736212	0.600148857
HV49D3	-0.10433656	-0.451695949	-0.640457511	0.011404753
HV49D5	0.16868192	-0.272372305	-0.142957911	0.099535704
HV49F7	-1.178337216	-1.83871913	-0.973032832	-1.169924974
HV49F12	0.716693223	-0.146841437	-0.268488765	-0.119298965
HV49G6	3.206730366	3.011588097	2.199857473	2.446886539
HV49H11	-0.057030886	0.483208954	-0.188761562	0.045087844
HV50C1	-0.725825071	-1.015596867	-0.619395912	-1.023083687
HV50C11	0.72348243	-0.217230707	0.520007133	0.22239244
HV50D3	0.783188641	-0.838719189	-0.973032832	0.182591379
HV50F2	-1.426264763	-0.310340136	-0.727920413	-0.729352415
HV50F4	-0.128584221	-1.451696038	-0.40599227	0.498453498
HV50F6	1.951668739	2.075551033	1.033630848	2.175004959
HV50G8	-0.801773787	-0.291231304	-1.204358339	-0.889817059
HV50G10	1.310700893	-0.369233757	0.500898302	0.423599541
HV50G11	1.603482723	0.944656909	1.026967287	0.797507167
HV50H5	-0.618909836	0.242200911	-0.424139589	-0.046542555
HV50H9	-1.178337216	-0.43063435	-1.236067295	-1.070389271
HV51A7	-2.057030916	-0.984570026	-0.821029723	-1.485426903
HV51A10	-0.725825071	-0.731803894	0.130060583	0.415037453
HV51A12	-0.725825071	-0.63226819	-1.142957926	-0.377367049
HV51B3	-0.10433656	-0.63226819	-0.173331529	0.389042258
HV51B9	0.581229806	0.727627635	0.548204005	0.056143016
HV51C1	0.488618612	0.030696772	0.655783892	0.546282053
HV51C4	1.419225454	0.318822145	1.020272493	0.067114264
HV51C5	-0.116409391	-0.451695949	-0.518466949	0
HV51C7	1.038621426	1.023083568	0.348895252	0.730079174
HV51C10	1.427564621	-0.40987584	0.130060583	0.577308953
HV51C11	1.138519764	-0.34933421	0.130060583	0.607682526
HV51D1	-0.763299704	-0.181606829	-0.557995319	-0.551015139
HV51D11	0.654108703	0.537656784	0.053439364	0.673771739
HV51E5	1.076235533	2.111892939	1.172946453	1.80407989
HV51E7	-0.725825071	-0.866733551	-0.461133868	-0.347923279
HV51E8	-0.568283677	-1.895302653	-1.11321044	-1.249359608
HV51E10	0.796127737	0.175086632	0.655783892	1.256339788
HV51F1	-0.283306837	0.268196106	0.500898302	0.538419962
HV51F5	-1.584962368	-1.494764686	-1.64045763	-1.195920229
HV51F6	-0.487665236	-0.164119422	0.079434559	-0.082462102
HV51G1	-0.671377182	0.537656784	-0.301655591	-0.43812111
HV51G2	-0.966833055	-1.539158821	-1.11321044	-0.534336448
HV51G3	0.834262788	0.318822145	-0.055495061	0.947532654
HV51G6	2.664729834	2.982441664	1.375367403	2.518575191
HV51G7	0.301655769	-0.047305755	0.481532991	0.21254468
HV51H1	1.333068609	2.12261939	1.214594126	1.371448278
HV51H4	-1.725825071	-1.369233727	-2.204358339	-1.333423734
HV51H11	0.966052711	0.030696772	0.915935814	1.35363698
HV52A4	-0.153246254	1.787270665	0.886789501	0.72315979
HV52A6	-0.653675199	-0.924448967	-0.370368391	-0.485426843
HV52A9	-1.725825071	-0.895302653	-1.370368481	-0.235812873
HV52A8	0.246160626	0.331205845	0.013546683	0.680931568
HV52A11	0.971766293	0.355659008	0.391020685	1
HV52B6	-0.243042842	-0.954196334	-0.28497687	0.110182941
HV52B7	-1.033947229	-1.63226819	0.411630929	-0.453717947
HV52B11	0.966052711	0.69924587	0.348895252	0.659344733
HV52D1	0.815321267	0.355659008	-0.301655591	0.289506555
HV52E2	-0.44137162	-0.811238468	-0.318529397	-0.43812111
HV52E6	1.049468756	0.670294523	1.327362061	1.303490758
HV52E12	0.618129432	0.293731183	-0.23606731	-0.157100961
HV52F3	-0.068712682	0.21572873	-0.158064783	-0.263034463
HV52F5	0.581229806	0.281020135	0.894131482	0.695145369
HV52F10	0.236700296	0.718228996	-0.188761562	0.448984861
HV52G1	-0.535493791	-1.181606889	-0.773724079	-0.551015139
HV52G9	1.246160507	1.415037513	-0.22012569	0.680931568
HV52G8	0.456378341	1.03069675	-0.557995319	0.482151687
HV52G11	0.840521753	0.579782248	0.237863898	0.514573157
HV52H1	-0.44137162	-1.146841407	-0.370368391	-0.767826557
HV52H5	-1.178337216	-0.895302653	-1.268488646	-1.392317414
HV52H7	-0.256339669	-0.164119422	-0.02748071	-0.144389927
HV52H11	0.75032407	-0.07972721	0	0.448984861
HV52H12	-0.689299107	-0.954196334	-0.683526218	-1.249359608
HV53A3	-0.216811329	-1.253756642	-0.113210499	0.056143016
HV53B2	1.038621426	1.510689735	0.566700399	1.514573097
HV53B5	0.255559266	0.670294523	0.431950927	0.192645133
HV53B9	0.310700893	-0.473069578	0.166897446	-0.534336448
HV53C1	-0.256339669	-1.253756642	-0.845277369	-0.469485223
HV53C4	0.512334764	0.827163339	0.026967183	0.232173443
HV53C5	1.081529856	0.460841149	0.471751988	0.764187098
HV53C8	-0.381870568	-1.731803894	-0.920565426	-1.84799695
HV53D4	-0.821402609	-0.217230707	-0.084064186	-0.249359548
HV53D5	-0.116409391	0.43812111	0.013546683	-0.082462102
HV53D7	-1.966833115	-3.369233608	-2.821029663	-1.144389868
HV53D8	-0.861480117	0.548304021	-0.479992867	0.033947289
HV53D9	-0.456638366	0.161280841	-0.557995319	-0.290779442
HV53D10	-1.725825071	-0.866733551	-1.268488646	-1.119298935
HV53E2	-2.923764467	-1.253756642	-0.479992867	-0.584962547
HV53E6	3.686609268	1.584962487	2.629631519	2.369234085
HV53E7	-0.045442939	0.861720622	0.026967183	0.522565901
HV53E8	-0.068712682	1.755461931	0.11756964	0.397759497
HV53E9	0.283393562	1.209034085	0.166897446	0.659344733
HV53E10	0.472588539	0.242200911	0.681470573	0.011404753
HV53E12	0.217591465	0.516123652	0.013546683	-0.10691525
HV53F3	-0.551795602	-0.584962547	-1.598637342	-0.673499107
HV53F9	-0.367371023	-0.112894036	-0.301655591	-0.501546502
HV53G1	-0.782408535	-0.43063435	-0.424139589	-0.169924989
HV53G5	2.851410151	1.595267415	1.79171586	2.998568058
HV53G7	-1.128584146	-1.954196334	-1.64045763	-0.453717947
HV53G9	0.840521753	1.175086617	0.283306837	0.917537928
HV53G12	-0.256339669	-0.34933421	-0.370368391	-0.157100961
HV53H3	-1.229867458	-1.047305822	-0.557995319	-1.169924974
HV53H5	0.573735237	0.809569299	-0.499101698	0.406424344
HV53H6	0.372477055	2.225712776	1.046866655	0.702200174
HV53H8	1.831123114	2.805137157	1.190943003	2.823619843
HV53H9	1.994397163	-0.494764656	0.142444298	1.136462212
HV53H12	-0.618909836	-0.731803894	0.154722616	-0.84799695
HV54A1	-0.881944239	0.030696772	-0.661831141	-0.01149565
HV54A2	-0.472068399	-1.954196334	0.294447392	0.326500893
HV54A3	0.16868192	1.420843124	1.111283302	1.157146335
HV54A5	-0.396517336	-0.096215315	-0.318529397	-0.235812873
HV54A6	0.72348243	0.66051352	-0.113210499	0.26112479
HV54A8	-1.689299107	-0.608421445	-0.158064783	-0.86875546
HV54A9	1.862216949	1.261741042	1.481533051	-0.807354867
HV54B3	0.363812208	1.835880518	0.491248131	0.797507167
HV54B5	-0.396517336	1.318822145	1.142444372	0.465663552
HV54B6	3.078885078	2.645716667	1.715023041	2.389042377
HV54B8	0.756957114	-0.494764656	0.731511235	-0.249359548
HV54B10	0.16868192	0.66051352	0.348895252	0.600148857
HV54C2	-1.801773787	-0.757799089	-1.301655531	-0.827532887
HV54C3	1.577487469	-0.451695949	0.079434559	0.530514777
HV54C5	0.573735237	-0.757799089	0.226275951	0.141661137
HV54C6	-0.216811329	-0.584962547	-0.28497687	-0.691877723
HV54C9	-1.551795483	-0.954196334	-0.499101698	-0.889817059
HV54D3	0.827976525	0.680009663	0.431950927	0.953457475
HV54D5	-1.080489874	-0.7842713	-0.661831141	-0.655351818
HV54D6	-0.923764348	-0.516791105	-1.11321044	-0.932885766
HV54D8	-0.243042842	-0.40987584	0.32736212	-0.333423734
HV54D9	-1.229867458	-2.015596628	-1.64045763	-1.249359608
HV54D10	-0.923764348	-0.608421445	-0.57817328	-0.637429953
HV54D11	-1.1043365	-0.656515837	-0.821029723	-0.748461246
HV54E2	-0.092363924	0.015430026	0.178970277	0.22239244
HV54E3	1.193343878	1.281020164	0.672959089	0.994263649
HV54E5	-0.551795602	-1.63226819	-0.538095772	-0.222392365
HV54E6	1.01667881	1.680009723	0.965566576	0.842899084
HV54E7	-0.707446456	-1.83871913	-0.661831141	-0.619727969
HV54E8	-0.636187792	-0.07972721	-0.301655591	-0.517848313
HV54E9	-3.426264763	-0.584962547	-2.268488884	-1.655351758
HV54E11	-1.01122725	-0.516791105	-0.204358399	-0.729352415
HV54F3	-0.707446456	-0.984570026	-0.23606731	-0.157100961
HV54F8	-1.153246284	-0.164119422	-0.424139589	-1.249359608
HV54G8	0.682259738	-0.757799089	0.214594156	0.473931193
HV54G10	-2.153246164	0.202308238	-0.869939446	-0.86875546
HV54G11	-0.653675199	-0.310340136	-1	-0.534336448
HV54H9	-1.801773787	-0.494764656	-1.518466949	-1.392317414
HV54H11	-0.707446456	-0.369233757	-0.869939446	-1.119298935
UG1A5	-1.653675318	-0.473069578	-0.479992867	-1.070389271
UG1A6	0.033166975	0.558873236	0.316473812	0.344648182
UG1A7	-0.310787559	-1.146841407	-0.098563738	-0.333423734
UG1A8	-0.519374132	1.140321255	0.237863898	0.457348347
UG1A10	0.319689691	0.494264126	-0.442518204	0.141661137
UG1A11	-0.033947289	-0.07972721	0.202816993	0.362570107
UG1A12	0.423401058	-0.584962547	-0.02748071	-1.807354808
UG1B3	-1.519374132	-1.895302653	-1.598637342	-2.070389271
UG1B5	1.333068609	1.281020164	0.348895252	0.637429953
UG1B7	-0.689299107	-0.757799089	0.11756964	-0.619727969
UG1B8	3.488618612	2.692062616	2.706707716	3.094182491
UG1B9	4.128324032	3.021174192	3.142444134	3.333333015
UG1B10	0.255559266	0.21572873	1.033630848	-0.01149565
UG1B11	0.776675403	0.736965537	1.040263891	0.498453498
UG1C1	-1.1043365	0	-0.22012569	-0.748461246
UG1C2	0.128324091	0.630766213	-0.28497687	-0.551015139
UG1C3	-1.283306837	-1.369233727	-0.946560621	-1.119298935
UG1C5	1.398163795	0.460841149	1.868269444	1.427861571
UG1C6	-0.243042842	-0.063425414	0.092258587	0.16227138
UG1C7	4.663847446	4.284208298	2.294447422	4.176272392
UG1C8	0.044055283	0.853158534	0.237863898	0.546282053
UG1C9	-0.44137162	-1.329705477	-0.661831141	-0.86875546
UG1C11	-0.861480117	0.188761562	-0.424139589	-0.954912186
UG1C12	-0.426264733	0.630766213	0.260764301	-0.023083597
UG1D1	-0.426264733	-0.329705417	0.471751988	-0.485426843
UG1D2	-0.707446456	-0.811238468	-0.128007486	-0.422691077
UG1D3	-0.945137978	1.564128995	0.283306837	-0.333423734
UG1D4	-0.801773787	-0.063425414	-0.538095772	-0.551015139
UG1D5	0.033166975	0.268196106	0.092258587	0.120752156
UG1D7	-0.338801891	-1.217230678	-0.318529397	-0.18286404
UG1D8	0.022195727	-0.473069578	0.130060583	0.62263298
UG1D9	1.783188581	1.755461931	1.860794306	2.331058979
UG1D10	-0.487665236	-1.079727173	0.260764301	-0.10691525
UG1D11	-1.178337216	0.25525707	-1.027480721	-0.453717947
UG1D12	-0.923764348	-0.329705417	-0.619395912	-0.710493445
UG1E3	-0.861480117	0.281020135	-0.069708906	-0.485426843
UG1E4	1.6469841	0.558873236	0.908704281	1.340132713
UG1E6	0.535667241	0.090197816	0.993178785	0.911463261
