gene	s1321	s1996	s1822	s1714	s1224	s1252	s1510	s1900	s1787	s1721	s1486	s1572	s1324	s1649	s1320	s1542	s1281	s1905
HV34A1	0.301890343	-0.118320003	0.72306478	0.803602695	0.191224456	0.43812108	-0.182203323	0.544320464	-0.176877752	0.528819442	0.270813078	0.618909836	0.678071976	-0.471305758	0.231730193	-0.59825933	-0.061400637	0.921011567
HV34A3	-0.350186288	-0.66675657	-0.369645655	-0.758992016	0.098778188	0.027656436	-0.32805413	-0.497499675	-1.241008043	-0.44846046	0.519250154	0.478047192	-0.173064709	-0.360881776	-0.552541137	-0.040263996	-0.884522915	-0.376148522
HV34A4	-0.350186288	-0.43409583	-0.61996901	-0.137503549	-1.403722167	-0.381306559	-1.182203293	0.047305673	-0.364156306	-0.44846046	-0.166995689	-1.163498759	-0.868210077	-0.573185384	-0.371968865	-0.44625628	0.242856443	-0.953457475
HV34A5	-0.350186288	0.633367181	0.104796171	-0.039892681	0.429167867	0.86853385	0.024247661	0.242856443	-0.546634376	-0.126532286	-0.065712437	1.044394016	0.670209885	0.400179535	0	0.28709811	-0.112474769	0.124545127
HV34A6	0.625834823	0.18124038	0.752689958	0.644905031	0.581170917	0.345927477	0.215389088	1.432959318	0.614256859	0.251979202	0.765890002	-0.540568411	0.597453475	0.188203692	0.415037423	-0.081683889	1.029747367	-0.244236887
HV34A7	-0.228624329	-0.66675657	-0.295006782	-1.571906328	-0.562419891	0.316332638	-0.19614251	-0.447459042	-0.579424262	-1.011055231	-0.115465432	-0.347923338	-1.419225216	-0.573185384	-0.552541137	0.077305645	-0.352301806	0.857165217
HV34A9	-0.880701065	-0.011404753	-1.545968413	-0.42380774	-0.260764301	-1.167599916	-0.732895911	-1.584962487	-0.254183412	-0.804604292	-0.333645552	-0.093109481	-0.158989534	-0.90836966	-1.552541137	-1.15347445	-1.514573216	-1.175849795
HV34A11	-3.05062604	-3.181329727	-2.434937	-2.781359911	-2.988684654	-2.521236897	-3.297680378	-3.099535942	-3.437405348	-4.22606802	-3.141000509	-2.222392321	-3.523561954	-1.976541042	-2.044394255	-2.520256758	-2.447459221	-2.538419962
HV34B3	0.301890343	-0.613645315	-0.091792524	-0.552541077	0.759508252	0.116192997	0.117356971	0.137503535	0.437063843	0.279460043	0.688269258	0.392317414	0.154509947	-0.780990303	-0.669354796	0.12663345	-0.321928173	0.495527416
HV34B4	-1.130060554	-1.666756511	-2.06054163	-2.459431648	-2.081794024	-1.253756642	-1.753360033	-1.514573216	-1.97797358	-0.748020768	-1.556038022	-1.597901583	-1.845489979	-1.645335197	-2.044394255	-1.15347445	-0.567040682	-1.645335197
HV34B7	0.719447851	-0.15579468	0.461227059	0.602344513	0.249720037	0.58806169	0.215389088	0.502500296	0.378511697	0.306427091	1.165386677	1.012824059	0.363963366	-0.110558406	-0.386182725	0.220500305	0.655351758	0.135351866
HV34B8	-0.171480477	-0.5963673	-0.43493706	0.316672325	-0.057947308	0.575624585	0.183446243	1.159198523	0.778532147	1	1.160169005	0.505528033	1	1.188203692	0.807354808	0.40174067	1.053111315	-0.023846716
HV34B9	-0.770518064	0.18124038	-0.697971523	0.567368388	0.478920877	-1.106199265	-0.141175926	-1.099535704	1.657112241	1.708044171	0.606233478	1.146841407	0.909397602	0.883043766	0.730392933	0.329847693	-0.640104175	-0.097847372
HV34B11	-1.157541275	-1.011404753	-1.145430446	-0.652076781	-1.26076436	-1.321928024	-1.049752951	-0.929610729	-0.793549061	-0.863497853	-1.488923788	1.253341079	-0.914752603	-0.930737376	-0.978304982	-0.61843729	-1.15200305	-0.701918721
HV34B12	0.734476089	0.527015209	-0.369645655	-1.42380774	-1.081794024	-0.047305703	0.083141282	-1.074000597	-0.498805791	1.670480609	0.280463248	-0.177998304	-0.33769533	-0.023846716	0.155278176	-0.358793378	0.485426724	-1.149377584
HV34C2	2.420468569	0.759508252	2.150025368	1.855264902	1.715218902	2.050305128	0.824716091	1.981852412	1.147557378	3.457427979	-0.290143967	-0.415037572	2.356633663	2.559110641	2.250226736	-0.138827741	1.628384709	2.388934612
HV34C3	0.601450682	0.766202927	0.325875282	0.038819224	0.268703163	1.072603822	0.256908298	0.987927198	1.335184216	-0.044738263	0.606233478	0.843696713	-0.716207027	-0.097847372	0.613817334	-0.168271482	-0.220390171	0.951905608
HV34C4	-0.350186288	0.947953343	2.63513422	0.476028085	1.324198365	0.947877288	0.796837091	0.874469042	1.606988907	1.843093991	-2.36339283	0.29067713	2.546827316	1.790361643	2.782154322	-0.067744702	1.104336619	2.696796417
HV34C6	-0.835613251	-0.330473214	-0.009915471	-0.495957553	-0.220500305	0.133266568	-0.19614251	0.814208508	-0.437405288	-0.102685571	-1.304499269	0.012824029	0.344334602	0.654225111	0.63508594	0.026231512	-0.048909694	0.592824578
HV34C7	-0.012490943	-0.330473214	0.781718969	-0.631612659	-0.562419891	0.837617755	0.225881472	0.493988812	-0.215012833	0.458430141	0.865425706	0.146841392	-0.369756609	-0.360881776	-0.474538594	-0.32524085	-0.165423602	0.069262594
HV34C10	-0.350186288	-0.03448835	-0.604862154	0.013056144	-0.631132722	0	-0.224431515	-0.234465331	-0.774440289	-0.823969543	0.598538995	-0.397963941	-0.245577127	-0.244236887	-0.978304982	-0.46440357	0.070389271	-1.258312106
HV34C11	-0.688055873	0.305936098	-0.61996901	-0.42380774	-0.4651227	-0.617912889	0.128584221	0.715161204	0.235020071	0.21450457	-0.041464776	0.352516353	0.974689007	0.354664773	-0.489805341	0.308631241	-1.178970337	-0.301380724
HV34C12	-0.143735498	0.044738263	0.558368325	-0.533432245	-0.118320003	-0.188661516	0.183446243	0.63226819	0.343954414	0.734761357	-0.01761806	0.421463728	0.220599219	0.011777163	1.217700601	0.209095553	0.786596298	0.495527416
HV34D1	-0.350186288	-1.562419891	-1.040077567	-1.533432245	-1.818759561	-0.721535563	-0.634715497	-0.678071976	-0.852442741	-0.404066294	-0.573316038	-0.924711943	-0.962846994	-1.316027522	-2.343954563	-0.960829437	-2.658963203	-1.801454425
HV34D5	0.096215367	-0.359328032	0.293991148	0.476028085	0.161062419	0.382087111	-0.224431515	-0.367731839	0.281413049	-0.138605118	-0.456502378	-0.237499341	-0.578703523	-0.438884318	-0.704544187	-0.067744702	-0.697437286	0.298081309
HV34D6	0.490747184	-0.316259354	0.132103503	0.742202222	-0.194268793	0.191481173	-0.634715497	0.913288355	0.772048116	1.204981804	0.251316935	-0.521952748	1.012490988	-0.2302977	0.455451638	0.077305645	0.678071797	0.219009727
HV34D7	-0.749456525	-1.057947278	-0.102361739	-0.495957553	-1.10604167	0.2157287	-0.975752354	-0.480625868	-0.308122307	-0.17544198	-0.005840898	0.135159597	-0.50564003	-0.471305758	-0.536599517	-0.260389686	-0.640104175	-0.023846716
HV34D8	0.250543505	-0.944290519	-0.167456836	-0.211504146	-0.77923131	-0.076452017	-1.35908103	-0.138706282	-0.467778921	-0.213243976	-0.860892534	-1.283792973	-0.245577127	-0.060372695	0.021695048	-0.040263996	0.070389271	-0.721283972
HV34D9	-0.688055873	-0.143194661	-1.189824581	0.172836587	-0.988684714	-0.481708497	-0.634715497	-1.549338698	0.032914728	0.631912947	-1.738902092	1.05062604	0.948925853	0.249171764	-0.505235374	-0.053938918	-1.514573216	0.124545127
HV34D10	0.665580988	0.150866628	1.244803667	0.284729481	0.377637506	1.266907454	0.664251447	0.137503535	-0.127549946	0.010971248	-0.24791576	-0.163498744	0.86875546	0.409112662	0.439421564	-0.124328181	-0.603109837	-0.07275641
HV34D11	-0.857980967	0.287439704	1.236440182	1.682164669	-0.344828486	1.111892819	-0.57886219	1.098733902	0.547487855	-0.463567346	-0.304499239	-0.807354987	0.826935291	0.354664773	-0.584962606	0.138706282	-0.584962547	-0.438884318
HV34E4	0.962198019	0.918205976	0.975082278	0.263034463	0.669526815	0.389211535	0.625151694	0.993976235	-0.664815784	0.701286674	0.519250154	-0.924711943	0.241972849	-0.645335197	1.021695018	0.78640449	0.568842769	1.74874258
HV34E5	0.593230128	-0.388771802	-0.235628277	-0.389042377	-0.057947308	0.036758602	0.384143472	-0.248679191	-0.452512175	-0.748020768	-0.409196615	-0.192645058	-1.260527492	-0.471305758	-0.186413229	-0.308752775	-0.277534008	0.400179535
HV34E9	-1.536052823	-1.130703688	-1.21254468	-0.874469101	-0.68490386	-1.443234444	-1.154722571	-0.884522915	-0.893084764	-0.239007056	-0.644574642	-0.578536272	-0.716207027	-1.123382449	-0.125530899	-0.501397848	-0.697437286	-0.780990303
HV34E10	-0.668156385	-1.011404753	-1.666262627	0.847996891	-1.10604167	-0.507939994	-1.795180202	-1.514573216	-1.530514717	-1.904139996	-1.626427293	-1.415037513	-1.201633811	-1.316027522	-1.371968865	-1.520256877	-0.567040682	-1.843274593
HV34F1	-0.171480477	-2.034488201	-0.730392992	-1.196397185	0.287439704	-0.901085019	-0.343484163	-1.383328676	-1.09163034	-1.44846046	0.062871784	-0.698830485	-1.012600064	-1.976541042	-2.722465992	-1.861293674	-0.112474769	-2.345774889
HV34F5	0.681177855	-0.68490386	-0.0605416	-0.591535151	0.268703163	0.478763223	0.28728205	-0.367731839	-0.056583494	-0.924898505	0.666354418	-0.079434559	-0.523561895	-0.822212934	-1.429684281	-0.124328181	-0.263034463	-0.886343241
HV34F6	0.281570345	0.191224456	0.34933424	-0.067114286	0.130256385	0.962280393	0	0.552540958	0.117183536	0.261197835	0.149676651	-0.467504919	-0.145050347	0.146078259	-0.010971248	0.470220327	-0.192645192	0.616157055
HV34F9	0.012383714	0.511161149	-0.28293395	0.644905031	0.044738263	-0.481708497	-0.67318958	-0.584962547	0.614256859	0.966577053	-0.456502378	0.879145503	0.52954942	0.307667345	0.373458356	0.441268981	-0.33703506	0.124545127
HV34F10	0.250543505	-0.260764301	0.019628763	-0.094859257	-0.168505713	-0.321928054	-0.32805413	0.600904047	0.299560338	0.054039925	0.519250154	0.269460678	-0.064130276	0.31719014	0.125530869	0.209095553	0.312277853	-0.286881179
HV34F11	-0.857980967	-0.901221812	-0.545968413	-0.152003109	-0.562419891	-0.918572426	-0.542792976	-0.658963144	-0.647328377	-0.693572938	-0.53896445	0.576349318	-0.187278539	0.091630399	-0.343954533	-0.067744702	-1.125530958	-0.060372695
HV34G2	-0.350186288	0.633367181	1.64622581	0.653268516	-0.330473214	0.800691247	-0.224431515	0.85466063	0.196800739	1.421904206	-2.041464806	-0.876617551	1.108706355	1.035046935	0.750021696	-0.482782185	0.693022251	1.716721058
HV34G4	-0.382247567	-0.15579468	0.193879664	0.149377629	0.098778188	0.18330723	-0.168397546	0.624490798	0.642968178	0.332899243	-2.247915745	-0.093109481	0.546827376	0.239187688	0.697072864	0.243042842	0.568842769	0.239187688
HV34G6	-0.350186288	0.669526815	-0.091792524	-0.12314827	-0.5457412	0.166819096	-0.224431515	-0.263034463	0.167456836	1.038039446	-0.153939545	0.321928084	1.182415962	0.762749553	0.145430416	-0.393144965	-0.367731839	-0.360881776
HV34G9	-1.951090336	-0.613645315	-0.886043787	0.368387341	-0.579293728	-0.691161931	-0.456378222	-0.206450984	-0.364156306	0.734761357	-0.882266164	0.468769431	0.314381301	0.288431138	0.064130276	0.12663345	-1.415037632	0.046542555
HV34G10	0.785875201	-0.529253066	0.113956213	-0.850622356	0.201139927	-0.901085019	-0.168397546	1.401448369	-0.294447392	-0.226068005	1.443961978	0.541373193	0.154509947	-0.023846716	-0.044394225	0.470220327	0.536052823	0.426814646
HV34G11	-0.629162312	0.109347403	-0.545968413	-0.166649863	-0.529253066	-0.81669277	-0.951905608	-0.048909694	-0.562936187	0.450392812	-0.304499239	-0.719892085	-0.436099052	-0.189270318	-0.635003209	0.077305645	-0.862496495	-0.097847372
HV34H1	0.281570345	-0.613645315	0.578359723	-0.355094969	0.201139927	0.396300912	0.215389088	-0.206450984	-0.103504479	-0.463567346	-0.02949214	-0.347923338	-0.245577127	-0.438884318	-0.618129373	0.039170563	-0.952694356	-0.407175392
HV34H2	0.734476089	-0.798860073	0.325875282	-1.166649818	0.305936098	0.107579887	0.139724776	0.047305673	0.032914728	0.375968009	-0.556038022	-0.900464296	-0.104022957	0.177787095	0.398549289	-0.053938918	-0.399095953	0.080489844
HV34H4	0.785875201	0.210987687	0.810175419	1.125530958	0.519110024	0.223721445	0.194172636	0.925999284	0.914270282	1.116324067	0.64410162	-0.719892085	0.875609159	0.444302052	0.510194659	0.470220327	0.148391843	0.135351866
HV34H5	-0.350186288	-0.740757167	0.655665398	-0.039892681	-0.988684714	-0.056955874	0.036220297	-0.178970277	0.065095097	0.581286907	0.160169035	-0.093109481	-0.01260002	-0.136321485	0.231730193	-0.229025543	-0.220390171	-0.136321485
HV34H7	-0.350186288	0.240134001	0.496675849	0.644905031	0.812215209	1.145940423	0.810843945	0.493988812	-0.189477772	-0.389566749	-0.290143967	-0.853158653	0.344334602	-0.555697978	-0.854569554	0.17433016	0.396890163	1.063616037
HV34H8	0.704261422	-0.302184194	-0.448357552	0.540568352	-0.944290519	-1.883806944	-1.525091052	-0.603109837	-0.176877752	1.233363509	-0.662953258	-1.94937396	0.701404452	0.307667345	0.231730193	-0.260389686	0.180572212	-0.590887368
HV34H11	0.096215367	0.519110024	-0.730392992	0.229867473	-0.220500305	0.054792523	-0.049752995	-0.152003095	1.162507653	1.426008701	-1.065712452	-0.432315528	0.012490943	-0.035919547	0.533034563	-0.081683889	-1.178970337	-0.780990303
HV34H12	0.508341193	-0.66675657	-0.189824641	-0.571906328	-0.3739748	1.120480299	-0.114458621	0.378511488	-0.056583494	0.054039925	-0.220435053	0.269460678	0.012490943	0.023458958	0.174774319	-0.168271482	-0.640104175	-0.52134639
HV35A5	-0.350186288	0.429167867	-0.295006782	0.089004934	0.18124038	0.537656784	0.059871539	-1.777607679	-0.452512175	0.450392812	0.117733806	0.799975395	0.981058478	0.81745553	2.019001007	0.507939994	-1.584962487	0.608421445
HV35B1	-1.157541275	-0.207324937	-0.189824641	-1.459431529	-1.233797073	-1.418143511	0.246640012	-1.658963203	-1.068171501	-1.079226613	-1.488923788	1.301169515	-1.386058331	-0.68280983	-1.459431648	-0.24462238	-1.125530958	-0.740912795
HV35B2	0.291766137	-0.613645315	-0.545968413	-1.026472211	-1.207324982	0.431234717	-0.19614251	-0.383328676	-0.664815784	-0.693572938	1.456786036	-0.039170563	-0.541709244	-0.07275641	-0.198904172	-1.183221817	0.66296494	-0.538419962
HV35B6	-0.350186288	1.181240439	0.934296727	-0.850622356	0.296717465	1.781867266	1.282263875	0.736965537	0.263034374	-0.265238583	1.216551423	1.491853118	2.228651285	1.883043766	2.03242135	1.051994681	1.053111315	1.830813885
HV35B7	0.508341193	-0.143194661	-0.382469654	0.137503549	-0.288245022	-0.157183319	-0.182203323	-0.234465331	0	-0.624031961	1.068452835	1.840103507	1.462849021	0.797183037	1.570315719	0.84652549	-2.263034344	0.520473719
HV35C1	-0.482941568	-0.359328032	-0.331843644	-0.827163458	-0.83893764	-0.589623868	0.267104089	-1.480625868	-0.267480195	-0.126532286	-0.005840898	0.652076662	-0.306331187	-0.202816993	-0.137503535	-0.013296813	-1.549338698	0.057947308
HV35C9	0.271302044	0.77949965	-1.189824581	0.013056144	-0.247217625	0.389211535	0.576788604	0.707819223	0.106915236	-0.022195727	0.590803385	0.822001696	1.49435997	1.057947278	0.683526278	-0.308752775	-0.71706605	3.381011009
HV35D1	0.250543505	0.812215209	-0.763559818	0.726434946	-0.901221812	-0.721535563	0.3365255	-0.352301806	0.335184246	0.994482994	-1.948355436	-0.876617551	1.006258965	0.373043448	-0.078609914	0.319278479	-2.206450939	0.354664773
HV35D9	-0.728698015	0.342232227	0	1.452260017	0.618645668	0.581856608	0.918256879	0.84799695	0.705552697	0.450392812	0.149676651	-1.163498759	1	1.39569211	1.217700601	1.191817641	0.263034403	0.830813885
HV35E9	-0.350186288	-0.15579468	-0.28293395	-0.631612659	0.296717465	0.374927282	-0.114458621	-0.431157231	-0.579424262	-0.239007056	-0.180171058	0.075288057	0.143194661	-0.590887368	-0.316473812	-0.053938918	-1.048909664	0.239187688
HV35F5	0.260960102	0.33324343	1.123058438	0.252063215	0.759508252	0.478763223	0.543621778	0.552540958	0.524526715	1.054039836	0.858999491	2.081388235	1.04932785	0.698619246	0.932885766	0.243042842	0.536052823	1.224080682
HV35F6	0.472935945	0.971317291	0.424885273	-1.611434579	0.930178642	2.103253841	1.272175074	-0.192645192	0.428843349	-0.863497853	1.970507741	0.920565486	0.875609159	1.354664803	-0.174029514	0.265238583	1.247927427	1.273833752
HV35H5	0.341691405	-0.093866855	0.219566345	-0.514573216	-0.247217625	-0.264897168	-0.5607149	-0.048909694	-0.189477772	-0.463567346	1.017428875	-0.432315528	-0.523561895	-0.189270318	-0.149576366	-0.520256877	-1.206450939	-0.189270318
HV36A2	-0.350186288	0.412194788	1.435884237	0.263034463	1.066597819	1.654613018	-0.49032563	0.834576368	0.096573293	0.261197835	0.527377963	0	-0.275634408	0.921011567	0.898120403	0.319278479	0.159198582	2.127254248
HV36A12	-0.350186288	-0.316259354	0.236440182	0.531523228	0.150866628	0.360500276	-0.062464029	1.455053091	0.678071976	0.521165967	1.017428875	-1.5594275	-0.23078014	0.31719014	0.364996761	0.197599903	0.821029782	-0.023846716
HV36B8	0.024662033	-1.403722167	-1.941897154	-0.67283529	-2.529253006	-0.972343564	-0.774118543	-0.352301806	-0.596102953	0.521165967	0.443961948	-0.252766073	-0.158989534	-1.407175422	-0.415037543	-0.986824632	-0.862496495	-1.930737376
HV36B9	0.472935945	0.818670273	0.661924362	1.070389271	0.161062419	0.544054627	0.430239975	0.148391843	0.461447984	0.667016745	1.431022882	1.253341079	0.968291163	0.528694272	0.479167789	0.67475909	0.292781711	0.188203692
HV36E4	0.142019004	-1.011404753	-0.189824641	-0.406320333	-0.740757167	0.3013044	-0.795180142	0.137503535	-0.736965597	-0.056143016	-0.290143967	0.215012833	-1.145050406	-0.258312047	-0.669354796	-0.428334355	0.987927198	-0.626956582
HV36F2	-0.350186288	1.420706272	0.711042285	-0.152003109	0.977099657	1.227701426	1.134165287	0.159198582	0.032914728	-0.804604292	1.160169005	0.311586142	0.841010451	0.945779443	0.286522716	0.904240906	0.600904047	-0.487793863
HV36F3	0.696607947	-2.081794024	-0.503324091	-0.652076781	0.386354744	0.036758602	-0.92844671	-1.447458982	-0.793549061	-1.305502534	-0.456502378	-1.283792973	-2.523561954	-1.202816963	-2.137503624	-1.482782125	-1.125530958	1.516345859
HV36G3	-0.350186288	-1.181329727	-0.201139927	-0.591535151	-0.859401703	0.338585496	-0.5607149	-0.367731839	-0.562936187	-0.904139996	0.364527553	-0.134929627	-0.597562492	-0.573185384	-0.568660796	-0.375867009	-0.976153255	-1.023846745
HV36G4	0.883486032	0.704802275	0.461227059	-1.0809201	0.055709511	0.654613018	0.355761707	-0.125530913	0.642968178	0.474371761	1.261097908	0.203872278	1.334419131	0.373043448	0.540568233	0.763197064	0.793549061	1
HV36G8	-0.350186288	0.377637506	0.104796171	-1.257797718	-1.03448844	0.581856608	0.117356971	0.023846716	-0.241008028	0.032666296	1.206462622	-0.299560249	0.61394161	0.487115175	0.415037423	-0.026717313	0.058893621	0.091630399
HV36G10	-0.350186288	-0.081794024	-0.040077507	-1	-0.449525863	0.612618804	0	-0.024247661	0.290515214	-0.213243976	0.724069834	-0.065887876	0.176877752	0.503890872	0.548062801	0.162552997	0.624490798	0.824150205
HV37B1	0.625834823	0.140598327	0.832543135	0.038819224	0.351165354	0.396300912	1.012174845	-0.306977779	-0.068171442	-0.022195727	0.511076212	0.215012833	0.10870631	-0.2302977	-0.474538594	0.150678918	0.148391843	0.776621699
HV37B2	-0.350186288	-0.220500305	-1.145430446	-2.026472092	-1.666756511	-0.405759692	0.01217483	-0.514573276	-1.139724731	0.185745567	1.413588285	-0.830075026	-2.038135052	-1.573185444	-1.584962487	-1.095759034	0.070389271	-1.504472613
HV37B3	-0.303392112	-0.859401703	-1.06054163	-1.166649818	-0.68490386	-0.066671014	-0.795180142	-0.463947147	-0.079853237	-0.067638665	0.673696399	-0.025995195	-0.201633826	-0.52134639	-0.489805341	-0.393144965	0.544320464	-0.162552997
HV37B4	-0.350186288	-0.344828486	-0.319459915	-1.533432245	-0.966316938	0.036758602	0.267104089	0.252980649	-0.483208954	-0.17544198	-0.275930107	-0.052467376	0.383328676	1.723898649	1.680119753	-0.260389686	-0.024247661	-1.048094392
HV37B5	-1.648527622	0.503168404	-0.560467958	-0.196397275	-0.403722197	-1.548203945	-0.439699471	-1.048909664	0.05444786	0.350281328	-0.348442554	1.799975395	-0.541709244	-0.01187408	0.606657505	0.231815591	-1.352301836	0.461580008
